,Exp Category,State,Year,Value
3653,Nominal_GSDP_Series,Jammu & Kashmir,1984-85,2021.0
3654,Nominal_GSDP_Series,Jammu & Kashmir,1985-86,2256.0
3655,Nominal_GSDP_Series,Jammu & Kashmir,1986-87,2620.0
3656,Nominal_GSDP_Series,Jammu & Kashmir,1987-88,2524.0
3657,Nominal_GSDP_Series,Jammu & Kashmir,1988-89,3065.0
3658,Nominal_GSDP_Series,Jammu & Kashmir,1989-90,3299.0
3659,Nominal_GSDP_Series,Jammu & Kashmir,1990-91,3614.0
3660,Nominal_GSDP_Series,Jammu & Kashmir,1991-92,4110.0
3661,Nominal_GSDP_Series,Jammu & Kashmir,1992-93,4558.0
3662,Nominal_GSDP_Series,Jammu & Kashmir,1993-94,6343.0
3663,Nominal_GSDP_Series,Jammu & Kashmir,1994-95,6977.0
3664,Nominal_GSDP_Series,Jammu & Kashmir,1995-96,8097.0
3665,Nominal_GSDP_Series,Jammu & Kashmir,1996-97,9124.0
3666,Nominal_GSDP_Series,Jammu & Kashmir,1997-98,10286.0
3667,Nominal_GSDP_Series,Jammu & Kashmir,1998-99,11415.0
3668,Nominal_GSDP_Series,Jammu & Kashmir,1999-00,15660.0
3669,Nominal_GSDP_Series,Jammu & Kashmir,2000-01,16700.0
3670,Nominal_GSDP_Series,Jammu & Kashmir,2001-02,18039.0
3671,Nominal_GSDP_Series,Jammu & Kashmir,2002-03,20326.0
3672,Nominal_GSDP_Series,Jammu & Kashmir,2003-04,22194.0
3673,Nominal_GSDP_Series,Jammu & Kashmir,2004-05,27305.0
3674,Nominal_GSDP_Series,Jammu & Kashmir,2005-06,29920.0
3675,Nominal_GSDP_Series,Jammu & Kashmir,2006-07,33230.0
3676,Nominal_GSDP_Series,Jammu & Kashmir,2007-08,37099.0
3677,Nominal_GSDP_Series,Jammu & Kashmir,2008-09,42315.0
3678,Nominal_GSDP_Series,Jammu & Kashmir,2009-10,48385.0
3679,Nominal_GSDP_Series,Jammu & Kashmir,2010-11,58073.0
3680,Nominal_GSDP_Series,Jammu & Kashmir,2011-12,77944.98239
3681,Nominal_GSDP_Series,Jammu & Kashmir,2012-13,86537.33448
3682,Nominal_GSDP_Series,Jammu & Kashmir,2013-14,97400.30947
3683,Nominal_GSDP_Series,Jammu & Kashmir,2014-15,102680.5109
3684,Nominal_GSDP_Series,Jammu & Kashmir,2015-16,0.0
3685,Nominal_GSDP_Series,Jammu & Kashmir,0,0.0
3686,Nominal_GSDP_Series,Jharkhand,1993-94,41079.0
3687,Nominal_GSDP_Series,Jharkhand,1994-95,47915.0
3688,Nominal_GSDP_Series,Jharkhand,1995-96,56215.0
3689,Nominal_GSDP_Series,Jharkhand,1996-97,65176.0
3690,Nominal_GSDP_Series,Jharkhand,1997-98,73046.0
3691,Nominal_GSDP_Series,Jharkhand,1998-99,87841.0
3692,Nominal_GSDP_Series,Jharkhand,1999-00,101247.0
3693,Nominal_GSDP_Series,Jharkhand,2000-01,108362.0
3694,Nominal_GSDP_Series,Jharkhand,2001-02,112847.0
3695,Nominal_GSDP_Series,Jharkhand,2002-03,120889.0
3696,Nominal_GSDP_Series,Jharkhand,2003-04,130990.0
3697,Nominal_GSDP_Series,Jharkhand,2004-05,59758.0
3698,Nominal_GSDP_Series,Jharkhand,2005-06,60901.0
3699,Nominal_GSDP_Series,Jharkhand,2006-07,66935.0
3700,Nominal_GSDP_Series,Jharkhand,2007-08,83950.0
3701,Nominal_GSDP_Series,Jharkhand,2008-09,87794.0
3702,Nominal_GSDP_Series,Jharkhand,2009-10,100621.0
3703,Nominal_GSDP_Series,Jharkhand,2010-11,127281.0
3704,Nominal_GSDP_Series,Jharkhand,2011-12,150917.59
3705,Nominal_GSDP_Series,Jharkhand,2012-13,174723.69
3706,Nominal_GSDP_Series,Jharkhand,2013-14,188566.62
3707,Nominal_GSDP_Series,Jharkhand,2014-15,217107.18
3708,Nominal_GSDP_Series,Jharkhand,2015-16,241955.0
3709,Nominal_GSDP_Series,Jharkhand,0,0.0
3710,Nominal_GSDP_Series,Karnataka,1980-81,6210.0
3711,Nominal_GSDP_Series,Karnataka,1981-82,7169.0
3712,Nominal_GSDP_Series,Karnataka,1982-83,8012.0
3713,Nominal_GSDP_Series,Karnataka,1983-84,9610.0
3714,Nominal_GSDP_Series,Karnataka,1984-85,10831.0
3715,Nominal_GSDP_Series,Karnataka,1985-86,11575.0
3716,Nominal_GSDP_Series,Karnataka,1986-87,13271.0
3717,Nominal_GSDP_Series,Karnataka,1987-88,15158.0
3718,Nominal_GSDP_Series,Karnataka,1988-89,17709.0
3719,Nominal_GSDP_Series,Karnataka,1989-90,20214.0
3720,Nominal_GSDP_Series,Karnataka,1990-91,23300.0
3721,Nominal_GSDP_Series,Karnataka,1991-92,30092.0
3722,Nominal_GSDP_Series,Karnataka,1992-93,33036.0
3723,Nominal_GSDP_Series,Karnataka,1993-94,26326.0
3724,Nominal_GSDP_Series,Karnataka,1994-95,31877.0
3725,Nominal_GSDP_Series,Karnataka,1995-96,38762.0
3726,Nominal_GSDP_Series,Karnataka,1996-97,44460.0
3727,Nominal_GSDP_Series,Karnataka,1997-98,49484.0
3728,Nominal_GSDP_Series,Karnataka,1998-99,56204.0
3729,Nominal_GSDP_Series,Karnataka,1999-00,69168.0
3730,Nominal_GSDP_Series,Karnataka,2000-01,72659.0
3731,Nominal_GSDP_Series,Karnataka,2001-02,77924.0
3732,Nominal_GSDP_Series,Karnataka,2002-03,86895.0
3733,Nominal_GSDP_Series,Karnataka,2003-04,96698.0
3734,Nominal_GSDP_Series,Karnataka,2004-05,166747.0
3735,Nominal_GSDP_Series,Karnataka,2005-06,195904.0
3736,Nominal_GSDP_Series,Karnataka,2006-07,227237.0
3737,Nominal_GSDP_Series,Karnataka,2007-08,270629.0
3738,Nominal_GSDP_Series,Karnataka,2008-09,310312.0
3739,Nominal_GSDP_Series,Karnataka,2009-10,337559.0
3740,Nominal_GSDP_Series,Karnataka,2010-11,410703.0
3741,Nominal_GSDP_Series,Karnataka,2011-12,603777.5823
3742,Nominal_GSDP_Series,Karnataka,2012-13,692224.0719
3743,Nominal_GSDP_Series,Karnataka,2013-14,818167.1863
3744,Nominal_GSDP_Series,Karnataka,2014-15,920061.4466
3745,Nominal_GSDP_Series,Karnataka,2015-16,1040147.944
3746,Nominal_GSDP_Series,Karnataka,0,0.0
3747,Nominal_GSDP_Series,Kerala,1980-81,4286.0
3748,Nominal_GSDP_Series,Kerala,1981-82,4610.0
3749,Nominal_GSDP_Series,Kerala,1982-83,5373.0
3750,Nominal_GSDP_Series,Kerala,1983-84,6272.0
3751,Nominal_GSDP_Series,Kerala,1984-85,6977.0
3752,Nominal_GSDP_Series,Kerala,1985-86,7520.0
3753,Nominal_GSDP_Series,Kerala,1986-87,8536.0
3754,Nominal_GSDP_Series,Kerala,1987-88,9578.0
3755,Nominal_GSDP_Series,Kerala,1988-89,10673.0
3756,Nominal_GSDP_Series,Kerala,1989-90,12213.0
3757,Nominal_GSDP_Series,Kerala,1990-91,14098.0
3758,Nominal_GSDP_Series,Kerala,1991-92,17530.0
3759,Nominal_GSDP_Series,Kerala,1992-93,19937.0
3760,Nominal_GSDP_Series,Kerala,1993-94,37971.0
3761,Nominal_GSDP_Series,Kerala,1994-95,42339.0
3762,Nominal_GSDP_Series,Kerala,1995-96,47841.0
3763,Nominal_GSDP_Series,Kerala,1996-97,55049.0
3764,Nominal_GSDP_Series,Kerala,1997-98,60062.0
3765,Nominal_GSDP_Series,Kerala,1998-99,69216.0
3766,Nominal_GSDP_Series,Kerala,1999-00,80132.0
3767,Nominal_GSDP_Series,Kerala,2000-01,79203.0
3768,Nominal_GSDP_Series,Kerala,2001-02,86745.0
3769,Nominal_GSDP_Series,Kerala,2002-03,86832.0
3770,Nominal_GSDP_Series,Kerala,2003-04,102839.0
3771,Nominal_GSDP_Series,Kerala,2004-05,119264.0
3772,Nominal_GSDP_Series,Kerala,2005-06,136842.0
3773,Nominal_GSDP_Series,Kerala,2006-07,153785.0
3774,Nominal_GSDP_Series,Kerala,2007-08,175141.0
3775,Nominal_GSDP_Series,Kerala,2008-09,202783.0
3776,Nominal_GSDP_Series,Kerala,2009-10,231999.0
3777,Nominal_GSDP_Series,Kerala,2010-11,263773.0
3778,Nominal_GSDP_Series,Kerala,2011-12,364047.8726
3779,Nominal_GSDP_Series,Kerala,2012-13,412312.9962
3780,Nominal_GSDP_Series,Kerala,2013-14,465039.756
3781,Nominal_GSDP_Series,Kerala,2014-15,526774.3755
3782,Nominal_GSDP_Series,Kerala,2015-16,0.0
3783,Nominal_GSDP_Series,Kerala,0,0.0
3784,Nominal_GSDP_Series,Madhya Pradesh,1980-81,7788.0
3785,Nominal_GSDP_Series,Madhya Pradesh,1981-82,8564.0
3786,Nominal_GSDP_Series,Madhya Pradesh,1982-83,9822.0
3787,Nominal_GSDP_Series,Madhya Pradesh,1983-84,11471.0
3788,Nominal_GSDP_Series,Madhya Pradesh,1984-85,11871.0
3789,Nominal_GSDP_Series,Madhya Pradesh,1985-86,13905.0
3790,Nominal_GSDP_Series,Madhya Pradesh,1986-87,14513.0
3791,Nominal_GSDP_Series,Madhya Pradesh,1987-88,18397.0
3792,Nominal_GSDP_Series,Madhya Pradesh,1988-89,21663.0
3793,Nominal_GSDP_Series,Madhya Pradesh,1989-90,24492.0
3794,Nominal_GSDP_Series,Madhya Pradesh,1990-91,30472.0
3795,Nominal_GSDP_Series,Madhya Pradesh,1991-92,32609.0
3796,Nominal_GSDP_Series,Madhya Pradesh,1992-93,36583.0
3797,Nominal_GSDP_Series,Madhya Pradesh,1993-94,14171.0
3798,Nominal_GSDP_Series,Madhya Pradesh,1994-95,15562.0
3799,Nominal_GSDP_Series,Madhya Pradesh,1995-96,17177.0
3800,Nominal_GSDP_Series,Madhya Pradesh,1996-97,19404.0
3801,Nominal_GSDP_Series,Madhya Pradesh,1997-98,21658.0
3802,Nominal_GSDP_Series,Madhya Pradesh,1998-99,24061.0
3803,Nominal_GSDP_Series,Madhya Pradesh,1999-00,27249.0
3804,Nominal_GSDP_Series,Madhya Pradesh,2000-01,25846.0
3805,Nominal_GSDP_Series,Madhya Pradesh,2001-02,29539.0
3806,Nominal_GSDP_Series,Madhya Pradesh,2002-03,32493.0
3807,Nominal_GSDP_Series,Madhya Pradesh,2003-04,38802.0
3808,Nominal_GSDP_Series,Madhya Pradesh,2004-05,112927.0
3809,Nominal_GSDP_Series,Madhya Pradesh,2005-06,124276.0
3810,Nominal_GSDP_Series,Madhya Pradesh,2006-07,144577.0
3811,Nominal_GSDP_Series,Madhya Pradesh,2007-08,161479.0
3812,Nominal_GSDP_Series,Madhya Pradesh,2008-09,197276.0
3813,Nominal_GSDP_Series,Madhya Pradesh,2009-10,227557.0
3814,Nominal_GSDP_Series,Madhya Pradesh,2010-11,263396.0
3815,Nominal_GSDP_Series,Madhya Pradesh,2011-12,315560.91
3816,Nominal_GSDP_Series,Madhya Pradesh,2012-13,380926.18
3817,Nominal_GSDP_Series,Madhya Pradesh,2013-14,435789.86
3818,Nominal_GSDP_Series,Madhya Pradesh,2014-15,484537.56
3819,Nominal_GSDP_Series,Madhya Pradesh,2015-16,565053.43
3820,Nominal_GSDP_Series,Madhya Pradesh,0,0.0
3821,Nominal_GSDP_Series,Maharashtra,1980-81,16631.0
3822,Nominal_GSDP_Series,Maharashtra,1981-82,18738.0
3823,Nominal_GSDP_Series,Maharashtra,1982-83,20315.0
3824,Nominal_GSDP_Series,Maharashtra,1983-84,23457.0
3825,Nominal_GSDP_Series,Maharashtra,1984-85,25558.0
3826,Nominal_GSDP_Series,Maharashtra,1985-86,29616.0
3827,Nominal_GSDP_Series,Maharashtra,1986-87,32009.0
3828,Nominal_GSDP_Series,Maharashtra,1987-88,37754.0
3829,Nominal_GSDP_Series,Maharashtra,1988-89,45160.0
3830,Nominal_GSDP_Series,Maharashtra,1989-90,55674.0
3831,Nominal_GSDP_Series,Maharashtra,1990-91,64433.0
3832,Nominal_GSDP_Series,Maharashtra,1991-92,73406.0
3833,Nominal_GSDP_Series,Maharashtra,1992-93,90921.0
3834,Nominal_GSDP_Series,Maharashtra,1993-94,113320.0
3835,Nominal_GSDP_Series,Maharashtra,1994-95,130073.0
3836,Nominal_GSDP_Series,Maharashtra,1995-96,157818.0
3837,Nominal_GSDP_Series,Maharashtra,1996-97,179311.0
3838,Nominal_GSDP_Series,Maharashtra,1997-98,195168.0
3839,Nominal_GSDP_Series,Maharashtra,1998-99,209699.0
3840,Nominal_GSDP_Series,Maharashtra,1999-00,247830.0
3841,Nominal_GSDP_Series,Maharashtra,2000-01,252283.0
3842,Nominal_GSDP_Series,Maharashtra,2001-02,273188.0
3843,Nominal_GSDP_Series,Maharashtra,2002-03,299479.0
3844,Nominal_GSDP_Series,Maharashtra,2003-04,340600.0
3845,Nominal_GSDP_Series,Maharashtra,2004-05,415480.0
3846,Nominal_GSDP_Series,Maharashtra,2005-06,486766.0
3847,Nominal_GSDP_Series,Maharashtra,2006-07,584498.0
3848,Nominal_GSDP_Series,Maharashtra,2007-08,684817.0
3849,Nominal_GSDP_Series,Maharashtra,2008-09,753969.0
3850,Nominal_GSDP_Series,Maharashtra,2009-10,855751.0
3851,Nominal_GSDP_Series,Maharashtra,2010-11,1049150.0
3852,Nominal_GSDP_Series,Maharashtra,2011-12,1272966.952
3853,Nominal_GSDP_Series,Maharashtra,2012-13,1448465.903
3854,Nominal_GSDP_Series,Maharashtra,2013-14,1647506.471
3855,Nominal_GSDP_Series,Maharashtra,2014-15,1792121.649
3856,Nominal_GSDP_Series,Maharashtra,2015-16,0.0
3857,Nominal_GSDP_Series,Maharashtra,0,0.0
3858,Nominal_GSDP_Series,Manipur,1980-81,218.0
3859,Nominal_GSDP_Series,Manipur,1981-82,265.0
3860,Nominal_GSDP_Series,Manipur,1982-83,285.0
3861,Nominal_GSDP_Series,Manipur,1983-84,337.0
3862,Nominal_GSDP_Series,Manipur,1984-85,382.0
3863,Nominal_GSDP_Series,Manipur,1985-86,418.0
3864,Nominal_GSDP_Series,Manipur,1986-87,479.0
3865,Nominal_GSDP_Series,Manipur,1987-88,604.0
3866,Nominal_GSDP_Series,Manipur,1988-89,680.0
3867,Nominal_GSDP_Series,Manipur,1989-90,720.0
3868,Nominal_GSDP_Series,Manipur,1990-91,821.0
3869,Nominal_GSDP_Series,Manipur,1991-92,986.0
3870,Nominal_GSDP_Series,Manipur,1992-93,1093.0
3871,Nominal_GSDP_Series,Manipur,1993-94,1308.0
3872,Nominal_GSDP_Series,Manipur,1994-95,1405.0
3873,Nominal_GSDP_Series,Manipur,1995-96,1627.0
3874,Nominal_GSDP_Series,Manipur,1996-97,1898.0
3875,Nominal_GSDP_Series,Manipur,1997-98,2158.0
3876,Nominal_GSDP_Series,Manipur,1998-99,2430.0
3877,Nominal_GSDP_Series,Manipur,1999-00,3260.0
3878,Nominal_GSDP_Series,Manipur,2000-01,3112.0
3879,Nominal_GSDP_Series,Manipur,2001-02,3369.0
3880,Nominal_GSDP_Series,Manipur,2002-03,3506.0
3881,Nominal_GSDP_Series,Manipur,2003-04,3979.0
3882,Nominal_GSDP_Series,Manipur,2004-05,5133.0
3883,Nominal_GSDP_Series,Manipur,2005-06,5718.0
3884,Nominal_GSDP_Series,Manipur,2006-07,6137.0
3885,Nominal_GSDP_Series,Manipur,2007-08,6783.0
3886,Nominal_GSDP_Series,Manipur,2008-09,7399.0
3887,Nominal_GSDP_Series,Manipur,2009-10,8254.0
3888,Nominal_GSDP_Series,Manipur,2010-11,9137.0
3889,Nominal_GSDP_Series,Manipur,2011-12,12914.6091
3890,Nominal_GSDP_Series,Manipur,2012-13,13747.7938
3891,Nominal_GSDP_Series,Manipur,2013-14,16198.4303
3892,Nominal_GSDP_Series,Manipur,2014-15,18042.7571
3893,Nominal_GSDP_Series,Manipur,2015-16,0.0
3894,Nominal_GSDP_Series,Manipur,0,0.0
3895,Nominal_GSDP_Series,Meghalaya,1980-81,200.0
3896,Nominal_GSDP_Series,Meghalaya,1981-82,230.0
3897,Nominal_GSDP_Series,Meghalaya,1982-83,256.0
3898,Nominal_GSDP_Series,Meghalaya,1983-84,298.0
3899,Nominal_GSDP_Series,Meghalaya,1984-85,343.0
3900,Nominal_GSDP_Series,Meghalaya,1985-86,393.0
3901,Nominal_GSDP_Series,Meghalaya,1986-87,447.0
3902,Nominal_GSDP_Series,Meghalaya,1987-88,534.0
3903,Nominal_GSDP_Series,Meghalaya,1988-89,589.0
3904,Nominal_GSDP_Series,Meghalaya,1989-90,761.0
3905,Nominal_GSDP_Series,Meghalaya,1990-91,890.0
3906,Nominal_GSDP_Series,Meghalaya,1991-92,1037.0
3907,Nominal_GSDP_Series,Meghalaya,1992-93,1152.0
3908,Nominal_GSDP_Series,Meghalaya,1993-94,1511.0
3909,Nominal_GSDP_Series,Meghalaya,1994-95,1665.0
3910,Nominal_GSDP_Series,Meghalaya,1995-96,1995.0
3911,Nominal_GSDP_Series,Meghalaya,1996-97,2198.0
3912,Nominal_GSDP_Series,Meghalaya,1997-98,2497.0
3913,Nominal_GSDP_Series,Meghalaya,1998-99,2939.0
3914,Nominal_GSDP_Series,Meghalaya,1999-00,3578.0
3915,Nominal_GSDP_Series,Meghalaya,2000-01,3961.0
3916,Nominal_GSDP_Series,Meghalaya,2001-02,4478.0
3917,Nominal_GSDP_Series,Meghalaya,2002-03,4763.0
3918,Nominal_GSDP_Series,Meghalaya,2003-04,5280.0
3919,Nominal_GSDP_Series,Meghalaya,2004-05,6559.0
3920,Nominal_GSDP_Series,Meghalaya,2005-06,7265.0
3921,Nominal_GSDP_Series,Meghalaya,2006-07,8625.0
3922,Nominal_GSDP_Series,Meghalaya,2007-08,9735.0
3923,Nominal_GSDP_Series,Meghalaya,2008-09,11617.0
3924,Nominal_GSDP_Series,Meghalaya,2009-10,12709.0
3925,Nominal_GSDP_Series,Meghalaya,2010-11,14583.0
3926,Nominal_GSDP_Series,Meghalaya,2011-12,19917.74838
3927,Nominal_GSDP_Series,Meghalaya,2012-13,21872.02373
3928,Nominal_GSDP_Series,Meghalaya,2013-14,22938.23608
3929,Nominal_GSDP_Series,Meghalaya,2014-15,24064.99005
3930,Nominal_GSDP_Series,Meghalaya,2015-16,27304.50833
3931,Nominal_GSDP_Series,Meghalaya,0,0.0
3932,Nominal_GSDP_Series,Mizoram,1980-81,68.0
3933,Nominal_GSDP_Series,Mizoram,1981-82,78.0
3934,Nominal_GSDP_Series,Mizoram,1982-83,87.0
3935,Nominal_GSDP_Series,Mizoram,1983-84,106.0
3936,Nominal_GSDP_Series,Mizoram,1984-85,135.0
3937,Nominal_GSDP_Series,Mizoram,1985-86,181.0
3938,Nominal_GSDP_Series,Mizoram,1986-87,214.0
3939,Nominal_GSDP_Series,Mizoram,1987-88,286.0
3940,Nominal_GSDP_Series,Mizoram,1988-89,288.0
3941,Nominal_GSDP_Series,Mizoram,1989-90,312.0
3942,Nominal_GSDP_Series,Mizoram,1990-91,341.0
3943,Nominal_GSDP_Series,Mizoram,1991-92,465.0
3944,Nominal_GSDP_Series,Mizoram,1992-93,533.0
3945,Nominal_GSDP_Series,Mizoram,1993-94,711.0
3946,Nominal_GSDP_Series,Mizoram,1994-95,739.0
3947,Nominal_GSDP_Series,Mizoram,1995-96,937.0
3948,Nominal_GSDP_Series,Mizoram,1996-97,1072.0
3949,Nominal_GSDP_Series,Mizoram,1997-98,1123.0
3950,Nominal_GSDP_Series,Mizoram,1998-99,1246.0
3951,Nominal_GSDP_Series,Mizoram,1999-00,1550.0
3952,Nominal_GSDP_Series,Mizoram,2000-01,1737.0
3953,Nominal_GSDP_Series,Mizoram,2001-02,1947.0
3954,Nominal_GSDP_Series,Mizoram,2002-03,2166.0
3955,Nominal_GSDP_Series,Mizoram,2003-04,2325.0
3956,Nominal_GSDP_Series,Mizoram,2004-05,2682.0
3957,Nominal_GSDP_Series,Mizoram,2005-06,2971.0
3958,Nominal_GSDP_Series,Mizoram,2006-07,3290.0
3959,Nominal_GSDP_Series,Mizoram,2007-08,3816.0
3960,Nominal_GSDP_Series,Mizoram,2008-09,4577.0
3961,Nominal_GSDP_Series,Mizoram,2009-10,5260.0
3962,Nominal_GSDP_Series,Mizoram,2010-11,6388.0
3963,Nominal_GSDP_Series,Mizoram,2011-12,7258.69
3964,Nominal_GSDP_Series,Mizoram,2012-13,8361.93
3965,Nominal_GSDP_Series,Mizoram,2013-14,10293.3674
3966,Nominal_GSDP_Series,Mizoram,2014-15,11559.32621
3967,Nominal_GSDP_Series,Mizoram,2015-16,0.0
3968,Nominal_GSDP_Series,Mizoram,0,0.0
3969,Nominal_GSDP_Series,Nagaland,1980-81,119.0
3970,Nominal_GSDP_Series,Nagaland,1981-82,147.0
3971,Nominal_GSDP_Series,Nagaland,1982-83,180.0
3972,Nominal_GSDP_Series,Nagaland,1983-84,209.0
3973,Nominal_GSDP_Series,Nagaland,1984-85,243.0
3974,Nominal_GSDP_Series,Nagaland,1985-86,273.0
3975,Nominal_GSDP_Series,Nagaland,1986-87,308.0
3976,Nominal_GSDP_Series,Nagaland,1987-88,395.0
3977,Nominal_GSDP_Series,Nagaland,1988-89,477.0
3978,Nominal_GSDP_Series,Nagaland,1989-90,545.0
3979,Nominal_GSDP_Series,Nagaland,1990-91,655.0
3980,Nominal_GSDP_Series,Nagaland,1991-92,786.0
3981,Nominal_GSDP_Series,Nagaland,1992-93,918.0
3982,Nominal_GSDP_Series,Nagaland,1993-94,1375.0
3983,Nominal_GSDP_Series,Nagaland,1994-95,1596.0
3984,Nominal_GSDP_Series,Nagaland,1995-96,1814.0
3985,Nominal_GSDP_Series,Nagaland,1996-97,2024.0
3986,Nominal_GSDP_Series,Nagaland,1997-98,2324.0
3987,Nominal_GSDP_Series,Nagaland,1998-99,2385.0
3988,Nominal_GSDP_Series,Nagaland,1999-00,2802.0
3989,Nominal_GSDP_Series,Nagaland,2000-01,3399.0
3990,Nominal_GSDP_Series,Nagaland,2001-02,3972.0
3991,Nominal_GSDP_Series,Nagaland,2002-03,4467.0
3992,Nominal_GSDP_Series,Nagaland,2003-04,4812.0
3993,Nominal_GSDP_Series,Nagaland,2004-05,5839.0
3994,Nominal_GSDP_Series,Nagaland,2005-06,6588.0
3995,Nominal_GSDP_Series,Nagaland,2006-07,7257.0
3996,Nominal_GSDP_Series,Nagaland,2007-08,8075.0
3997,Nominal_GSDP_Series,Nagaland,2008-09,9436.0
3998,Nominal_GSDP_Series,Nagaland,2009-10,10527.0
3999,Nominal_GSDP_Series,Nagaland,2010-11,11759.0
4000,Nominal_GSDP_Series,Nagaland,2011-12,11839.11899
4001,Nominal_GSDP_Series,Nagaland,2012-13,13618.77437
4002,Nominal_GSDP_Series,Nagaland,2013-14,16611.8464
4003,Nominal_GSDP_Series,Nagaland,2014-15,18414.24099
4004,Nominal_GSDP_Series,Nagaland,2015-16,0.0
4005,Nominal_GSDP_Series,Nagaland,0,0.0
4006,Nominal_GSDP_Series,Odisha,1980-81,3708.0
4007,Nominal_GSDP_Series,Odisha,1981-82,4162.0
4008,Nominal_GSDP_Series,Odisha,1982-83,4448.0
4009,Nominal_GSDP_Series,Odisha,1983-84,5708.0
4010,Nominal_GSDP_Series,Odisha,1984-85,5694.0
4011,Nominal_GSDP_Series,Odisha,1985-86,6823.0
4012,Nominal_GSDP_Series,Odisha,1986-87,7427.0
4013,Nominal_GSDP_Series,Odisha,1987-88,7614.0
4014,Nominal_GSDP_Series,Odisha,1988-89,9613.0
4015,Nominal_GSDP_Series,Odisha,1989-90,11025.0
4016,Nominal_GSDP_Series,Odisha,1990-91,10904.0
4017,Nominal_GSDP_Series,Odisha,1991-92,14012.0
4018,Nominal_GSDP_Series,Odisha,1992-93,15138.0
4019,Nominal_GSDP_Series,Odisha,1993-94,18537.0
4020,Nominal_GSDP_Series,Odisha,1994-95,22224.0
4021,Nominal_GSDP_Series,Odisha,1995-96,27118.0
4022,Nominal_GSDP_Series,Odisha,1996-97,26504.0
4023,Nominal_GSDP_Series,Odisha,1997-98,32235.0
4024,Nominal_GSDP_Series,Odisha,1998-99,35581.0
4025,Nominal_GSDP_Series,Odisha,1999-00,42986.0
4026,Nominal_GSDP_Series,Odisha,2000-01,43351.0
4027,Nominal_GSDP_Series,Odisha,2001-02,46756.0
4028,Nominal_GSDP_Series,Odisha,2002-03,49713.0
4029,Nominal_GSDP_Series,Odisha,2003-04,61008.0
4030,Nominal_GSDP_Series,Odisha,2004-05,77729.0
4031,Nominal_GSDP_Series,Odisha,2005-06,85096.0
4032,Nominal_GSDP_Series,Odisha,2006-07,101839.0
4033,Nominal_GSDP_Series,Odisha,2007-08,129274.0
4034,Nominal_GSDP_Series,Odisha,2008-09,148491.0
4035,Nominal_GSDP_Series,Odisha,2009-10,162946.0
4036,Nominal_GSDP_Series,Odisha,2010-11,197530.0
4037,Nominal_GSDP_Series,Odisha,2011-12,225283.4816
4038,Nominal_GSDP_Series,Odisha,2012-13,255272.6132
4039,Nominal_GSDP_Series,Odisha,2013-14,277270.686
4040,Nominal_GSDP_Series,Odisha,2014-15,309807.2182
4041,Nominal_GSDP_Series,Odisha,2015-16,332329.1338
4042,Nominal_GSDP_Series,Odisha,0,0.0
4043,Nominal_GSDP_Series,Punjab,1980-81,5025.0
4044,Nominal_GSDP_Series,Punjab,1981-82,5954.0
4045,Nominal_GSDP_Series,Punjab,1982-83,6602.0
4046,Nominal_GSDP_Series,Punjab,1983-84,7326.0
4047,Nominal_GSDP_Series,Punjab,1984-85,8354.0
4048,Nominal_GSDP_Series,Punjab,1985-86,9506.0
4049,Nominal_GSDP_Series,Punjab,1986-87,10429.0
4050,Nominal_GSDP_Series,Punjab,1987-88,12255.0
4051,Nominal_GSDP_Series,Punjab,1988-89,14088.0
4052,Nominal_GSDP_Series,Punjab,1989-90,16980.0
4053,Nominal_GSDP_Series,Punjab,1990-91,18883.0
4054,Nominal_GSDP_Series,Punjab,1991-92,22842.0
4055,Nominal_GSDP_Series,Punjab,1992-93,26275.0
4056,Nominal_GSDP_Series,Punjab,1993-94,30248.0
4057,Nominal_GSDP_Series,Punjab,1994-95,34218.0
4058,Nominal_GSDP_Series,Punjab,1995-96,38615.0
4059,Nominal_GSDP_Series,Punjab,1996-97,44198.0
4060,Nominal_GSDP_Series,Punjab,1997-98,48704.0
4061,Nominal_GSDP_Series,Punjab,1998-99,55736.0
4062,Nominal_GSDP_Series,Punjab,1999-00,67162.0
4063,Nominal_GSDP_Series,Punjab,2000-01,74677.0
4064,Nominal_GSDP_Series,Punjab,2001-02,79611.0
4065,Nominal_GSDP_Series,Punjab,2002-03,82249.0
4066,Nominal_GSDP_Series,Punjab,2003-04,90089.0
4067,Nominal_GSDP_Series,Punjab,2004-05,96839.0
4068,Nominal_GSDP_Series,Punjab,2005-06,108637.0
4069,Nominal_GSDP_Series,Punjab,2006-07,127123.0
4070,Nominal_GSDP_Series,Punjab,2007-08,152245.0
4071,Nominal_GSDP_Series,Punjab,2008-09,174039.0
4072,Nominal_GSDP_Series,Punjab,2009-10,197500.0
4073,Nominal_GSDP_Series,Punjab,2010-11,226204.0
4074,Nominal_GSDP_Series,Punjab,2011-12,266628.2913
4075,Nominal_GSDP_Series,Punjab,2012-13,297733.8157
4076,Nominal_GSDP_Series,Punjab,2013-14,334714.2895
4077,Nominal_GSDP_Series,Punjab,2014-15,368010.8889
4078,Nominal_GSDP_Series,Punjab,2015-16,0.0
4079,Nominal_GSDP_Series,Punjab,0,0.0
4080,Nominal_GSDP_Series,Rajasthan,1980-81,4637.0
4081,Nominal_GSDP_Series,Rajasthan,1981-82,5461.0
4082,Nominal_GSDP_Series,Rajasthan,1982-83,6246.0
